student_id,school_id,language_pre,language_post,ses,verbal_iq,female,minority
2507108,250,28,38,17,-0.8340620900743332,1,0
2507109,250,35,32,27,-0.8340620900743332,1,0
2507201,250,39,38,48,3.665937909925667,0,0
2507202,250,43,55,40,2.165937909925667,1,0
2507203,250,45,51,37,0.6659379099256668,1,0
2507205,250,42,51,47,-0.3340620900743332,1,0
2507206,250,30,36,40,-3.834062090074333,0,0
2507207,250,45,47,27,1.1659379099256668,1,0
2507208,250,31,33,10,-0.8340620900743332,1,0
2507209,250,43,46,47,2.665937909925667,1,0
2527002,252,30,37,33,0.6659379099256668,0,0
2527003,252,25,34,30,-4.334062090074333,0,0
2527004,252,40,40,40,0.6659379099256668,0,0
2527005,252,34,42,23,1.1659379099256668,0,0
2527007,252,36,34,15,-1.8340620900743332,1,0
2527008,252,39,48,15,0.16593790992566682,0,0
2527009,252,33,31,28,0.6659379099256668,0,0
2527010,252,25,32,20,-0.8340620900743332,0,0
2527012,252,38,38,20,1.6659379099256668,1,0
2527013,252,30,47,27,-2.834062090074333,1,0
2527015,252,38,36,23,-1.3340620900743332,1,0
2567002,256,39,45,30,0.16593790992566682,1,0
2567003,256,17,25,17,-0.8340620900743332,1,0
2567004,256,18,11,10,-5.834062090074333,1,0
2567005,256,18,19,17,-2.334062090074333,0,0
2567006,256,16,16,17,-3.834062090074333,0,0
2567007,256,39,42,30,1.6659379099256668,0,0
2567008,256,33,29,10,-0.8340620900743332,0,0
2567009,256,29,24,10,-1.8340620900743332,0,0
2567010,256,39,52,27,1.6659379099256668,1,0
2567011,256,27,30,10,-0.8340620900743332,1,0
2587002,258,26,21,13,-2.334062090074333,0,0
2587003,258,20,25,10,-1.8340620900743332,0,0
2587004,258,24,21,17,0.6659379099256668,1,0
2587006,258,22,33,25,-2.834062090074333,1,0
2587007,258,25,26,25,-0.8340620900743332,0,0
2587008,258,31,34,18,-1.3340620900743332,1,0
2587010,258,29,39,25,0.16593790992566682,1,0
